Materials,Predictions,Experiments,First ionization energy difference,Pauling electronegativity difference,Average lattice size,Lattice size difference,Fermi level difference
(BeLaTbHoYb)B6,Multiple,--,20.64588447,14.92613723,4.1148,0.699709961,31.36770894
(BeLaTbHoLu)B6,Multiple,--,22.45052064,13.72537797,4.1048,0.779940472,25.54799348
(BeLaTbErTm)B6,Multiple,--,20.59189944,13.71757153,4.1054,0.762001811,25.53337856
(BeLaTbErYb)B6,Multiple,--,20.48449689,14.91428576,4.1142,0.712362534,31.36758859
(BeLaTbErLu)B6,Multiple,--,22.31703765,13.6850065,4.1042,0.786874208,25.54388509
(BeLaTbTmYb)B6,Multiple,--,20.35226324,14.90962708,4.1128,0.745526858,31.36806252
(BeLaTbTmLu)B6,Multiple,--,22.20938463,13.65214591,4.1028,0.806968585,25.55500986
(BeLaTbYbLu)B6,Multiple,--,22.12014683,14.92162465,4.1116,0.777616698,31.36889206
(BeLaDyHoEr)B6,Multiple,--,20.87610157,12.3745235,4.107,0.732891013,25.54330656
(BeLaDyHoTm)B6,Multiple,--,20.75091387,12.32713999,4.1056,0.757435375,25.55436412
(BeLaDyHoYb)B6,Multiple,--,20.64588447,13.85437976,4.1144,0.70603063,31.36294836
(BeLaDyHoLu)B6,Multiple,--,22.45052064,12.25662864,4.1044,0.782630017,25.5646123
(BeLaDyErTm)B6,Multiple,--,20.59189944,12.26783193,4.105,0.764936344,25.5503091
(BeLaDyErYb)B6,Multiple,--,20.48449689,13.82282513,4.1138,0.718378746,31.36293495
(BeLaDyErLu)B6,Multiple,--,22.31703765,12.19350813,4.1038,0.789361727,25.56059709
(BeLaDyTmYb)B6,Multiple,--,20.35226324,13.79881211,4.1124,0.750846799,31.36312388
(BeLaDyTmLu)B6,Multiple,--,22.20938463,12.13844846,4.1024,0.808988632,25.57147356
(BeLaDyYbLu)B6,Multiple,--,22.12014683,13.77326632,4.1112,0.782364682,31.36370148
(BeLaHoErTm)B6,Multiple,--,20.42110774,12.19653694,4.1042,0.772252681,25.58096513
(BeLaHoErYb)B6,Multiple,--,20.31138747,13.78018771,4.113,0.731821879,31.35968591
(BeLaHoErLu)B6,Multiple,--,22.1715553,12.11838158,4.103,0.795750803,25.59091552
(BeLaHoTmYb)B6,Multiple,--,20.17654814,13.75441747,4.1116,0.762871482,31.35943486
(BeLaHoTmLu)B6,Multiple,--,22.06158862,12.06134622,4.1016,0.814418553,25.60140851
(BeLaHoYbLu)B6,Multiple,--,21.97024779,13.72537797,4.1104,0.793214631,31.35962344
(BeLaErTmYb)B6,Multiple,--,20.00642047,13.71757153,4.111,0.773060014,31.35961917
(BeLaErTmLu)B6,Multiple,--,21.92034724,11.99227225,4.101,0.819689652,25.59756563
(BeLaErYbLu)B6,Multiple,--,21.82679941,13.6850065,4.1098,0.802501503,31.35985391
(BeLaTmYbLu)B6,Multiple,--,21.71028163,13.65214591,4.1084,0.827801832,31.35939291
(BeCePrTbEr)B6,Multiple,--,22.28277465,14.27648758,4.1112,0.553258149,22.88444947
(BeCePrTbTm)B6,Multiple,--,22.17487317,14.26440242,4.1098,0.591104407,22.88899804
(BeCePrTbLu)B6,Multiple,--,23.69841286,14.26229949,4.1086,0.627668049,22.89354075
(BeCePrErTm)B6,Multiple,--,21.88522883,12.92742536,4.108,0.620238643,22.89800882
(BeCeNdTbTm)B6,Multiple,--,22.02817775,14.1490953,4.1078,0.527404398,22.88566819
(BeCeEuGdTm)B6,Multiple,--,21.27192319,12.35328975,4.113,0.649302325,27.87772609
(BeCeEuTbHo)B6,Multiple,--,21.89636189,13.66654054,4.1138,0.612919482,27.87824216
(BeCeEuTbEr)B6,Multiple,--,21.75611495,13.63515928,4.1132,0.626739796,27.88193684
(BeCeEuTbTm)B6,Multiple,--,21.64255729,13.61142139,4.1118,0.662904144,27.87225578
(BeCeEuTbLu)B6,Multiple,--,23.224843,13.58672919,4.1106,0.697749756,27.86413899
(BeCeEuDyTm)B6,Multiple,--,21.64255729,12.19339369,4.1114,0.668513615,27.84555593
(BeCeEuHoTm)B6,Multiple,--,21.48792836,12.12557081,4.1106,0.681270019,27.80858256
(BeCeEuErTm)B6,Multiple,--,21.33968017,12.06591176,4.11,0.692127516,27.81269626
(BeCeEuTmYb)B6,Multiple,--,21.11802409,13.61142139,4.1174,0.643788737,31.46755671
(BeCeEuTmLu)B6,Multiple,--,22.87058854,11.93626163,4.1074,0.750656143,27.79279408
(BeCeEuYbLu)B6,Multiple,--,22.78896667,13.58672919,4.1162,0.685321859,31.44359189
(BeCeTbYbLu)B6,Multiple,--,22.223166,14.65901001,4.1048,0.518944726,28.39045937
(BeCeHoTmYb)B6,Multiple,--,20.2941492,13.44451255,4.1048,0.496501236,28.33390804
(BeCeErTmYb)B6,Multiple,--,20.1255439,13.40420096,4.1042,0.507219446,28.33811725
(BeCeErYbLu)B6,Multiple,--,21.93232923,13.36541869,4.103,0.542142343,28.32894828
(BeCeTmYbLu)B6,Multiple,--,21.81692176,13.32917189,4.1016,0.568985845,28.31772439
(BePrNdTbHo)B6,Multiple,--,22.4531291,14.06037627,4.112,0.543573291,19.75555327
(BePrNdTbEr)B6,Multiple,--,22.31979593,14.03762485,4.1114,0.557958883,19.76086602
(BePrNdTbTm)B6,Multiple,--,22.21227834,14.02239378,4.11,0.595784212,19.74692521
(BePrNdTbLu)B6,Multiple,--,23.73181475,14.01428839,4.1088,0.632301215,19.73518283
(BePrNdErTm)B6,Multiple,--,21.92353181,12.62440002,4.1082,0.625042748,19.6626782
(BePrNdTmYb)B6,Multiple,--,21.71372661,14.02239378,4.1156,0.5848858,24.17466463
(BePrSmTbTm)B6,Multiple,--,21.89840938,13.71374155,4.107,0.539860104,19.59499032
(BePrEuGdTm)B6,Multiple,--,21.46598385,12.18820319,4.1152,0.696088124,23.62717641
(BePrEuTbDy)B6,Multiple,--,22.22553055,13.57164604,4.1168,0.643662598,23.74273822
(BePrEuTbHo)B6,Multiple,--,22.08071292,13.53083365,4.116,0.660728568,23.63270782
(BePrEuTbEr)B6,Multiple,--,21.94265937,13.49773826,4.1154,0.674724377,23.6454817
(BePrEuTbTm)B6,Multiple,--,21.83101335,13.47234204,4.114,0.711002455,23.61160975
(BePrEuTbLu)B6,Multiple,--,23.39326663,13.44451255,4.1128,0.745685437,23.58211839
(BePrEuDyTm)B6,Multiple,--,21.83101335,12.02351908,4.1136,0.71696446,23.5333078
(BePrEuHoTm)B6,Multiple,--,21.67861055,11.95340186,4.1128,0.730304863,23.41676347
(BePrEuErTm)B6,Multiple,--,21.53264188,11.89152441,4.1122,0.741500077,23.43031214
(BePrEuTmYb)B6,Multiple,--,21.3147482,13.47234204,4.1196,0.682549797,25.23388617
(BePrEuYbLu)B6,Multiple,--,22.9646651,13.44451255,4.1184,0.723989263,25.1760899
(BePrGdTbEr)B6,Multiple,--,20.9614413,13.49773826,4.1052,0.487040804,19.75896662
(BePrGdTbTm)B6,Multiple,--,20.83569964,13.47234204,4.1038,0.520213857,19.74500065
(BePrGdTmYb)B6,Multiple,--,20.25940065,13.47234204,4.1094,0.546870468,24.17080874
(BePrGdYbLu)B6,Multiple,--,22.05556416,13.44451255,4.1082,0.585696598,24.14133376
(BePrTbDyEr)B6,Multiple,--,21.34277402,13.37853464,4.1036,0.497649801,19.71396411
(BePrTbDyTm)B6,Multiple,--,21.22328806,13.34957764,4.1022,0.527674097,19.69937441
(BePrTbHoEr)B6,Multiple,--,21.18392019,13.33050953,4.1028,0.507392525,19.66185682
(BePrTbHoTm)B6,Multiple,--,21.06198842,13.29975351,4.1014,0.535648051,19.64646147
(BePrTbHoYb)B6,Multiple,--,20.95987123,14.55994306,4.1102,0.506479016,24.17639591
(BePrTbErTm)B6,Multiple,--,20.90682392,13.25765452,4.1008,0.543397051,19.65237981
(BePrTbErYb)B6,Multiple,--,20.80238072,14.5435271,4.1096,0.520663716,24.18921017
(BePrTbTmYb)B6,Multiple,--,20.67354336,14.53443901,4.1082,0.558351049,24.15522715
(BePrTbTmLu)B6,Multiple,--,22.4925738,13.17763469,4.0982,0.592777535,19.62365667
(BePrTbYbLu)B6,Multiple,--,22.40592035,14.53800621,4.107,0.595024978,24.1256283
(BePrDyTmYb)B6,Multiple,--,20.67354336,13.34957764,4.1078,0.563476557,24.07682339
(BePrDyYbLu)B6,Multiple,--,22.40592035,13.31472605,4.1066,0.599372163,24.04658954
(BePrHoErYb)B6,Multiple,--,20.63322206,13.33050953,4.1084,0.540904272,23.99584817
(BePrHoTmYb)B6,Multiple,--,20.50184383,13.29975351,4.107,0.575577086,23.96003528
(BePrHoYbLu)B6,Multiple,--,22.2593751,13.26133243,4.1058,0.609848734,23.92881588
(BePrErTmYb)B6,Multiple,--,20.33583119,13.25765452,4.1064,0.586196181,23.97361854
(BePrErYbLu)B6,Multiple,--,22.11936482,13.21563343,4.1052,0.619206797,23.94251641
(BePrTmYbLu)B6,Multiple,--,22.00584645,13.17763469,4.1038,0.64570159,23.90617015
(BeNdEuTbHo)B6,Multiple,--,21.93414076,13.40226572,4.114,0.616657092,23.52101428
(BeNdEuTbEr)B6,Multiple,--,21.79435249,13.36742309,4.1134,0.63050771,23.53415864
(BeNdEuTbTm)B6,Multiple,--,21.68119488,13.34033201,4.112,0.666715082,23.4992989
(BeNdEuTbLu)B6,Multiple,--,23.25930106,13.30928261,4.1108,0.701572678,23.46893296
(BeNdEuErTm)B6,Multiple,--,21.37925956,11.72395718,4.1102,0.696085047,23.31302431
(BeNdEuTmYb)B6,Multiple,--,21.15839105,13.34033201,4.1176,0.646682655,25.03152961
(BeNdTbTmYb)B6,Multiple,--,20.51050839,14.42340668,4.1062,0.486434735,24.04288755
(BeNdTbYbLu)B6,Multiple,--,22.26061812,14.42400304,4.105,0.525420111,24.01242094
(BeNdHoTmYb)B6,Multiple,--,20.33680659,13.1619854,4.105,0.503267684,23.8423762
(BeNdErTmYb)B6,Multiple,--,20.16874355,13.11806572,4.1044,0.51398429,23.85634417
(BeNdTmYbLu)B6,Multiple,--,21.85566406,13.03293599,4.1018,0.575563729,23.78696149
(BeSmEuTbTm)B6,Multiple,--,21.35663865,12.98800526,4.109,0.623136702,23.14831611
(BeSmEuTmYb)B6,Multiple,--,20.81870787,12.98800526,4.1146,0.61802161,24.36392185
(BeEuGdTbDy)B6,Multiple,--,20.71035363,12.84122131,4.1086,0.557702169,23.63032308
(BeEuGdTbHo)B6,Multiple,--,20.54301636,12.78738671,4.1078,0.570583524,23.51706446
(BeEuGdTbEr)B6,Multiple,--,20.38168145,12.74152218,4.1072,0.581777593,23.5302222
(BeEuGdTbTm)B6,Multiple,--,20.2495539,12.70363691,4.1058,0.61256626,23.49532679
(BeEuGdTbLu)B6,Multiple,--,22.01866239,12.65176948,4.1046,0.643586742,23.46492927
(BeEuGdHoTm)B6,Multiple,--,20.07375722,10.95192745,4.1046,0.625628901,23.29492185
(BeEuGdHoYb)B6,Multiple,--,19.96007347,12.78738671,4.1134,0.572125382,25.06640789
(BeEuGdErTm)B6,Multiple,--,19.90361231,10.87344231,4.104,0.634090319,23.30887249
(BeEuGdErYb)B6,Multiple,--,19.78743682,12.74152218,4.1128,0.586656099,25.09176952
(BeEuGdTmYb)B6,Multiple,--,19.64528409,12.70363691,4.1114,0.624594149,25.02428716
(BeEuGdYbLu)B6,Multiple,--,21.51228348,12.65176948,4.1102,0.661016498,24.9649069
(BeEuTbDyHo)B6,Multiple,--,20.93485457,12.64437533,4.1062,0.583954107,23.42077741
(BeEuTbDyEr)B6,Multiple,--,20.78086129,12.5947118,4.1056,0.593950737,23.43426757
(BeEuTbDyTm)B6,Multiple,--,20.65523854,12.55306483,4.1042,0.622035736,23.3984858
(BeEuTbDyYb)B6,Multiple,--,20.54984419,13.99444771,4.113,0.57185033,25.25325867
(BeEuTbDyLu)B6,Multiple,--,22.36049381,12.49381794,4.103,0.650884831,23.36730336
(BeEuTbHoEr)B6,Multiple,--,20.61492744,12.53323062,4.1048,0.603738348,23.31501704
(BeEuTbHoTm)B6,Multiple,--,20.48676025,12.48968823,4.1034,0.630350625,23.27808409
(BeEuTbHoYb)B6,Multiple,--,20.37905878,13.95883647,4.1122,0.587949897,25.03723569
(BeEuTbHoLu)B6,Multiple,--,22.21719696,12.42669854,4.1022,0.657984755,23.24588202
(BeEuTbErTm)B6,Multiple,--,20.32423238,12.43431379,4.1028,0.638085727,23.29209157
(BeEuTbErYb)B6,Multiple,--,20.21411447,13.93077536,4.1116,0.601403659,25.06269227
(BeEuTbErLu)B6,Multiple,--,22.08069837,12.36755583,4.1016,0.664767314,23.26001083
(BeEuTbTmYb)B6,Multiple,--,20.0787725,13.91023691,4.1102,0.636936918,24.99495644
(BeEuTbTmLu)B6,Multiple,--,21.97040531,12.31642715,4.1002,0.685223922,23.22252601
(BeEuTbYbLu)B6,Multiple,--,21.87879527,13.89155957,4.109,0.671449336,24.93535092
(BeEuDyHoYb)B6,Multiple,--,20.37905878,12.64437533,4.1118,0.594409972,24.88883833
(BeEuDyErYb)B6,Multiple,--,20.21411447,12.5947118,4.1112,0.60749143,24.91478387
(BeEuDyTmYb)B6,Multiple,--,20.0787725,12.55306483,4.1098,0.642182665,24.84574273
(BeEuDyYbLu)B6,Multiple,--,21.87879527,12.49381794,4.1086,0.676016374,24.78497712
(BeEuHoErYb)B6,Multiple,--,20.03740804,12.53323062,4.1104,0.621326143,24.68903006
(BeEuHoTmYb)B6,Multiple,--,19.8994006,12.48968823,4.109,0.654293989,24.61794303
(BeEuHoYbLu)B6,Multiple,--,21.72584531,12.42669854,4.1078,0.686723267,24.5553587
(BeEuErTmYb)B6,Multiple,--,19.7255153,12.43431379,4.1084,0.664737401,24.64480796
(BeEuErYbLu)B6,Multiple,--,21.57926032,12.36755583,4.1072,0.696082698,24.58244122
(BeEuTmYbLu)B6,Multiple,--,21.4599983,12.31642715,4.1058,0.72208241,24.51036453
(MgCaSrScY)B6,Multiple,--,10.24548348,14.09320434,4.1276,1.073303929,17.13017198
(MgCaSrScPr)B6,Multiple,--,12.22935923,14.16083686,4.1356,1.037511897,17.44724043
(MgCaSrScNd)B6,Multiple,--,12.03575741,14.11918445,4.1336,1.033040362,17.19293597
(MgCaSrScSm)B6,Multiple,--,11.62175272,14.04602806,4.1306,1.043271848,16.34614732
(MgCaSrScEu)B6,Multiple,--,11.53398461,14.04947842,4.1376,1.050886754,13.68908404
(MgCaSrScGd)B6,Multiple,--,10.34804834,14.04947842,4.1274,1.075977826,17.18381418
(MgCaSrScTb)B6,Multiple,--,10.77469776,14.33779619,4.1262,1.093700297,17.1468581
(MgCaSrScDy)B6,Multiple,--,10.77469776,14.09320434,4.1258,1.100232478,16.95849562
(MgCaSrScHo)B6,Multiple,--,10.58888155,14.1271477,4.125,1.114202495,16.66977072
(MgCaSrScEr)B6,Multiple,--,10.42067492,14.16896161,4.1244,1.125450973,16.70389389
(MgCaSrScTm)B6,Multiple,--,10.29363611,14.21849514,4.123,1.154152611,16.61303838
(MgCaSrScLu)B6,Multiple,--,12.41050221,14.34006955,4.1218,1.181340787,16.53293031
(MgCaSrYTm)B6,Multiple,--,10.43117682,12.51930641,4.1294,1.020389654,18.48637042
(MgCaSrYLu)B6,Multiple,--,12.35419276,12.74439719,4.1282,1.055149848,18.42609902
(MgCaSrCeLu)B6,Multiple,--,13.40081652,12.60246592,4.134,1.012272414,25.21179287
(MgCaSrPrLu)B6,Multiple,--,13.58070134,12.57275398,4.1362,1.016046284,18.68748368
(MgCaSrNdLu)B6,Multiple,--,13.43719799,12.55305795,4.1342,1.012154079,18.47766595
(MgCaSrSmTm)B6,Multiple,--,11.63217267,12.29372553,4.1324,0.985657602,17.85596097
(MgCaSrSmLu)B6,Multiple,--,13.14075172,12.55336408,4.1312,1.023592199,17.78982598
(MgCaSrEuYb)B6,Multiple,--,11.51033068,11.78572297,4.1482,0.742772434,4.228356495
(MgCaSrEuLu)B6,Multiple,--,13.08001509,12.64036228,4.1382,1.029035931,16.68060275
(MgCaSrGdTm)B6,Multiple,--,10.51091276,12.40098141,4.1292,1.023400504,18.53005409
(MgCaSrGdLu)B6,Multiple,--,12.38930624,12.64036228,4.128,1.057933648,18.47016604
(MgCaSrTbDy)B6,Multiple,--,11.21290727,12.00315559,4.1308,0.9751383,18.76160079
(MgCaSrTbHo)B6,Multiple,--,11.07268696,12.12505417,4.13,0.993149385,18.54267259
(MgCaSrTbEr)B6,Multiple,--,10.95285395,12.2552571,4.1294,1.007433562,18.56841607
(MgCaSrTbTm)B6,Multiple,--,10.8692414,12.39339985,4.128,1.04318665,18.49995169
(MgCaSrTbLu)B6,Multiple,--,12.59854429,12.6920569,4.1268,1.076330677,18.43979977
(MgCaSrDyHo)B6,Multiple,--,11.07268696,12.32655997,4.1296,1.001195626,18.39069646
(MgCaSrDyEr)B6,Multiple,--,10.95285395,12.4187417,4.129,1.015232973,18.41701309
(MgCaSrDyTm)B6,Multiple,--,10.8692414,12.51930641,4.1276,1.050419655,18.34701829
(MgCaSrDyLu)B6,Multiple,--,12.59854429,12.74439719,4.1264,1.083092495,18.28550527
(MgCaSrHoEr)B6,Multiple,--,10.79910028,12.4949545,4.1282,1.031756145,18.18667474
(MgCaSrHoTm)B6,Multiple,--,10.70952311,12.59185436,4.1268,1.06580482,18.11427405
(MgCaSrHoLu)B6,Multiple,--,12.49865533,12.80962968,4.1256,1.09752705,18.05062051
(MgCaSrErTm)B6,Multiple,--,10.56946343,12.67299945,4.1262,1.078122807,18.14167189
(MgCaSrErLu)B6,Multiple,--,12.41909361,12.88337438,4.125,1.109127338,18.07827484
(MgCaSrTmLu)B6,Multiple,--,12.36947452,12.96539377,4.1236,1.138655401,18.0047075
(MgCaSrYbLu)B6,Multiple,--,12.34149247,12.6920569,4.1324,1.016542889,17.16100794
(MgCaBaScY)B6,Multiple,--,12.38897335,15.69157418,4.143,1.735858518,18.22341546
(MgCaBaScLa)B6,Multiple,--,13.62351401,15.83614547,4.1556,1.671401221,30.00141907
(MgCaBaScCe)B6,Multiple,--,13.73582768,15.73317297,4.1488,1.679324191,25.84273459
(MgCaBaScPr)B6,Multiple,--,13.93810966,15.69371817,4.151,1.669739672,18.53458065
(MgCaBaScNd)B6,Multiple,--,13.7769802,15.66225552,4.149,1.67817741,18.28500359
(MgCaBaScSm)B6,Multiple,--,13.43727549,15.61540207,4.146,1.701075512,17.45432045
(MgCaBaScEu)B6,Multiple,--,13.36621317,15.63849726,4.153,1.666849824,14.53827398
(MgCaBaScGd)B6,Multiple,--,12.45850023,15.63849726,4.1428,1.738585169,18.27605248
(MgCaBaScTb)B6,Multiple,--,12.76998501,15.83614547,4.1416,1.755982865,18.23978864
(MgCaBaScDy)B6,Multiple,--,12.76998501,15.69157418,4.1412,1.762171936,18.05497238
(MgCaBaScHo)B6,Multiple,--,12.63114029,15.72908473,4.1404,1.775123438,17.77173514
(MgCaBaScEr)B6,Multiple,--,12.50943191,15.77374208,4.1398,1.785331016,17.80520685
(MgCaBaScTm)B6,Multiple,--,12.42120352,15.82541069,4.1384,1.810753904,17.71608742
(MgCaBaScYb)B6,Multiple,--,12.35718397,15.83614547,4.1472,1.690460448,14.99809156
(MgCaBaScLu)B6,Multiple,--,14.090037,15.94920576,4.1372,1.834279511,17.6375139
(MgCaBaYTb)B6,Multiple,--,12.73174529,13.5881642,4.148,1.628316759,19.97280886
(MgCaBaYDy)B6,Multiple,--,12.73174529,13.90911962,4.1476,1.635853388,19.83003957
(MgCaBaYHo)B6,Multiple,--,12.61311862,13.99237903,4.1468,1.651508219,19.61307223
(MgCaBaYEr)B6,Multiple,--,12.51322362,14.08338896,4.1462,1.663747928,19.6385932
(MgCaBaYTm)B6,Multiple,--,12.44492918,14.18191216,4.1448,1.693915293,19.57071542
(MgCaBaYLu)B6,Multiple,--,13.94607925,14.40052754,4.1436,1.721495808,19.51106476
(MgCaBaLaLu)B6,Multiple,--,14.64305673,14.25679116,4.1562,1.653944805,30.06597436
(MgCaBaCeEr)B6,Multiple,--,13.64860544,13.78453688,4.152,1.598256895,26.25558409
(MgCaBaCeTm)B6,Multiple,--,13.61897185,13.91353448,4.1506,1.632396807,26.23110973
(MgCaBaCeLu)B6,Multiple,--,14.72467016,14.19226009,4.1494,1.663317079,26.20991209
(MgCaBaPrLu)B6,Multiple,--,14.87505575,14.17366774,4.1516,1.653196414,19.76891746
(MgCaBaNdTm)B6,Multiple,--,13.65730747,13.89603326,4.1508,1.631094514,19.62116232
(MgCaBaNdLu)B6,Multiple,--,14.7549262,14.16411446,4.1496,1.662119201,19.56194117
(MgCaBaSmDy)B6,Multiple,--,13.5219414,13.61687459,4.1506,1.594112843,19.23117979
(MgCaBaSmHo)B6,Multiple,--,13.44012892,13.71633169,4.1498,1.61099986,18.99449513
(MgCaBaSmEr)B6,Multiple,--,13.37816893,13.82352654,4.1492,1.624159198,19.02237682
(MgCaBaSmTm)B6,Multiple,--,13.34303077,13.93818934,4.1478,1.656452374,18.94819498
(MgCaBaSmLu)B6,Multiple,--,14.51117529,14.18882909,4.1466,1.685827094,18.88293646
(MgCaBaEuLu)B6,Multiple,--,14.46213833,14.29115667,4.1536,1.649872831,17.51025056
(MgCaBaGdTb)B6,Multiple,--,12.76902826,13.37321858,4.1478,1.63156189,20.01354171
(MgCaBaGdDy)B6,Multiple,--,12.76902826,13.76676949,4.1474,1.639056561,19.87159759
(MgCaBaGdHo)B6,Multiple,--,12.6546522,13.85662868,4.1466,1.654627558,19.65592373
(MgCaBaGdEr)B6,Multiple,--,12.55924594,13.95424991,4.146,1.666804537,19.68128998
(MgCaBaGdTm)B6,Multiple,--,12.49497,14.05938202,4.1446,1.696826385,19.6138253
(MgCaBaGdLu)B6,Multiple,--,13.95941937,14.29115667,4.1434,1.724283537,19.55454189
(MgCaBaTbDy)B6,Multiple,--,12.98197954,13.5881642,4.1462,1.659336708,19.84295913
(MgCaBaTbHo)B6,Multiple,--,12.88118857,13.70748185,4.1454,1.674402036,19.62639487
(MgCaBaTbEr)B6,Multiple,--,12.7999303,13.83430055,4.1448,1.686200233,19.65186763
(MgCaBaTbTm)B6,Multiple,--,12.74814936,13.96832248,4.1434,1.715342064,19.58411858
(MgCaBaTbLu)B6,Multiple,--,14.09220237,14.25679116,4.1422,1.742051767,19.52458238
(MgCaBaDyHo)B6,Multiple,--,12.88118857,13.99237903,4.145,1.681389993,19.4763678
(MgCaBaDyEr)B6,Multiple,--,12.7999303,14.08338896,4.1444,1.693061211,19.50238958
(MgCaBaDyTm)B6,Multiple,--,12.74814936,14.18191216,4.143,1.721907533,19.43317465
(MgCaBaDyLu)B6,Multiple,--,14.09220237,14.40052754,4.1418,1.748365707,19.37233505
(MgCaBaHoEr)B6,Multiple,--,12.68824237,14.15996212,4.1436,1.707363339,19.27489623
(MgCaBaHoTm)B6,Multiple,--,12.63159722,14.25512851,4.1422,1.735616287,19.20337899
(MgCaBaHoLu)B6,Multiple,--,14.0236632,14.46703728,4.141,1.761568601,19.14049161
(MgCaBaErTm)B6,Multiple,--,12.53389683,14.33603762,4.1416,1.746394972,19.23043542
(MgCaBaErLu)B6,Multiple,--,13.97489406,14.54117601,4.1404,1.77196593,19.1677933
(MgCaBaTmYb)B6,Multiple,--,12.42392213,13.96832248,4.149,1.644822392,18.07747839
(MgCaBaTmLu)B6,Multiple,--,13.95086767,14.62274382,4.139,1.79783437,19.09516052
(MgCaBaYbLu)B6,Multiple,--,13.94467981,14.25679116,4.1478,1.674877509,17.95650109
(MgCaScYLa)B6,Multiple,--,10.71815176,11.07890486,4.1208,0.822709482,25.1949324
(MgCaScYCe)B6,Multiple,--,10.87909305,10.81402783,4.114,0.645859517,21.66901155
(MgCaScYPr)B6,Multiple,--,11.16384742,10.69592029,4.1162,0.690982511,16.27436611
(MgCaScYNd)B6,Multiple,--,10.93753452,10.58765486,4.1142,0.64936773,16.12427096
(MgCaScYSm)B6,Multiple,--,10.44614033,10.32375731,4.1112,0.610987477,15.65271832
(MgCaScYEu)B6,Multiple,--,10.34045423,10.15410498,4.1182,0.742963718,17.76955784
(MgCaScYGd)B6,Multiple,--,8.820794581,10.15410498,4.108,0.607106325,16.11895494
(MgCaScYTb)B6,Multiple,--,9.394740565,11.07890486,4.1068,0.615892603,16.09746681
(MgCaScYDy)B6,Multiple,--,9.394740565,10.09436592,4.1064,0.620021375,15.98919374
(MgCaScYHo)B6,Multiple,--,9.150696109,10.08052079,4.1056,0.630012849,15.82746636
(MgCaScYEr)B6,Multiple,--,8.922398283,10.07728888,4.105,0.638970867,15.84630299
(MgCaScYTm)B6,Multiple,--,8.743053627,10.08457693,4.1036,0.664443322,15.79631848
(MgCaScYLu)B6,Multiple,--,11.37387797,10.13018231,4.1024,0.690937432,15.75270242
(MgCaScLaSm)B6,Multiple,--,12.00786037,11.15947032,4.1238,0.7985998,25.18952578
(MgCaScLaGd)B6,Multiple,--,10.81164646,11.08062674,4.1206,0.825208203,25.19680819
(MgCaScLaTb)B6,Multiple,--,11.20735888,11.69900151,4.1194,0.84240815,25.19549622
(MgCaScLaDy)B6,Multiple,--,11.20735888,11.07890486,4.119,0.848957449,25.19017621
(MgCaScLaHo)B6,Multiple,--,11.03404325,11.09304086,4.1182,0.863226707,25.18659874
(MgCaScLaEr)B6,Multiple,--,10.87836814,11.11700039,4.1176,0.874916128,25.18672474
(MgCaScLaTm)B6,Multiple,--,10.76192084,11.15062222,4.1162,0.90528611,25.18656938
(MgCaScLaLu)B6,Multiple,--,12.76259616,11.24609781,4.115,0.934511998,25.1869155
(MgCaScCeGd)B6,Multiple,--,10.96978223,10.82441741,4.1138,0.647791029,21.67845938
(MgCaScCeTb)B6,Multiple,--,11.35582321,11.49494797,4.1126,0.662275444,21.67192967
(MgCaScCeDy)B6,Multiple,--,11.35582321,10.81402783,4.1122,0.668171184,21.64009151
(MgCaScCeHo)B6,Multiple,--,11.18643334,10.82414256,4.1114,0.681484781,21.59612324
(MgCaScCeEr)B6,Multiple,--,11.03466968,10.84430031,4.1108,0.692744951,21.6010062
(MgCaScCeTm)B6,Multiple,--,10.92150809,10.87434561,4.1094,0.72295853,21.58819515
(MgCaScCeLu)B6,Multiple,--,12.88525119,10.9633566,4.1082,0.752843196,21.57740966
(MgCaScPrNd)B6,Multiple,--,12.75938013,11.00603308,4.1222,0.688952501,16.30949945
(MgCaScPrSm)B6,Multiple,--,12.38039214,10.81148379,4.1192,0.674416604,15.85658642
(MgCaScPrEu)B6,Multiple,--,12.30055119,10.71084601,4.1262,0.752842938,18.08338687
(MgCaScPrGd)B6,Multiple,--,11.24987662,10.71084601,4.116,0.693165336,16.30437884
(MgCaScPrTb)B6,Multiple,--,11.61974549,11.40767367,4.1148,0.70893406,16.28368362
(MgCaScPrDy)B6,Multiple,--,11.61974549,10.69592029,4.1144,0.715174978,16.1794818
(MgCaScPrHo)B6,Multiple,--,11.4569389,10.70390684,4.1136,0.72906129,16.02409183
(MgCaScPrEr)B6,Multiple,--,11.31170931,10.72203633,4.113,0.74065384,16.04217336
(MgCaScPrTm)B6,Multiple,--,11.20401536,10.75015705,4.1116,0.771353748,15.99420298
(MgCaScPrLu)B6,Multiple,--,13.10534096,10.83563997,4.1104,0.801380531,15.95237242
(MgCaScNdSm)B6,Multiple,--,12.19029573,10.71539755,4.1172,0.637336705,15.69265475
(MgCaScNdEu)B6,Multiple,--,12.10862258,10.60723957,4.1242,0.731347365,17.83167705
(MgCaScNdGd)B6,Multiple,--,11.02723668,10.60723957,4.114,0.65132528,16.15520531
(MgCaScNdTb)B6,Multiple,--,11.40986358,11.33040206,4.1128,0.665946531,16.1338755
(MgCaScNdDy)B6,Multiple,--,11.40986358,10.58765486,4.1124,0.671880606,16.02641553
(MgCaScNdHo)B6,Multiple,--,11.24186154,10.59343925,4.1116,0.685260394,15.86595451
